online_gaming_behavior_dataset_rev1
PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
31847,34,Male,USA,Simulation,19.854188646141400,0,Easy,1,167,63,32,Low
31848,46,Female,Europe,RPG,13.745005452900600,0,Easy,3,133,72,10,Medium
31849,23,Male,USA,Strategy,23.83510585889620,0,Easy,3,132,29,42,Medium
31850,48,Male,Europe,Simulation,7.641806619148110,0,Easy,9,118,37,41,Medium
31851,28,Female,Europe,Sports,17.4373611551421,1,Medium,11,75,48,40,Medium
31852,18,Male,Europe,Strategy,7.905734997332850,0,Easy,18,54,61,44,Medium
31853,43,Female,USA,Strategy,11.817014307535600,0,Hard,17,93,8,39,Low
31854,29,Male,USA,Strategy,20.71254851997180,0,Easy,9,178,59,11,High
31855,31,Female,Europe,Strategy,12.76984954416160,0,Hard,0,51,11,37,Low
31856,33,Male,Asia,RPG,15.063502028030700,0,Easy,7,50,12,36,Medium
31857,23,Male,Europe,Sports,18.652434745080800,1,Easy,1,17,81,13,High
31858,41,Female,USA,Sports,18.102991117221900,0,Hard,1,129,75,23,Low
31859,29,Male,Europe,Simulation,19.78599396483490,1,Easy,3,77,66,16,Low
31860,42,Male,Europe,Sports,13.941081415276500,0,Medium,11,143,32,35,High
31861,18,Female,USA,Sports,13.11778711503580,0,Easy,15,37,99,24,Medium
31862,35,Female,Europe,RPG,21.308862530616500,0,Medium,15,33,23,46,Medium
31863,48,Female,USA,Action,22.177304109661400,0,Easy,0,48,19,49,Low
31864,33,Male,USA,Sports,3.1032948435356900,1,Easy,0,157,27,12,Low
31865,18,Male,USA,Sports,10.79497812284270,0,Hard,16,28,96,37,Medium
31866,46,Male,Asia,Simulation,1.3372064271536800,0,Easy,16,131,23,19,High
31867,26,Male,Asia,Action,3.2372194047616600,1,Easy,2,145,64,2,Low
31868,30,Male,USA,RPG,6.65803653470812,0,Medium,3,70,31,44,Low
31869,28,Male,Europe,Simulation,7.544179964152430,0,Medium,16,148,68,29,High
31870,15,Female,USA,Action,14.344407551448200,1,Medium,6,115,48,30,Medium
31871,46,Female,Other,RPG,12.75356177904810,0,Easy,0,140,37,10,Low
31872,35,Male,Europe,Strategy,1.2719428574171900,0,Medium,7,36,44,31,Low
31873,18,Female,USA,Sports,0.1688715956448050,0,Medium,1,103,47,33,Low
31874,23,Male,Asia,Sports,19.526136115177700,1,Easy,17,86,59,35,High
31875,36,Female,USA,RPG,2.5395441525270500,0,Medium,4,168,83,39,Medium
31876,26,Female,USA,Strategy,3.9415604791040600,0,Easy,1,27,79,47,Low
31877,44,Male,USA,Simulation,22.34898043226340,1,Medium,17,79,75,28,High
31878,44,Male,Europe,Simulation,20.354868117059800,0,Easy,16,45,21,12,Medium
31879,46,Male,USA,Strategy,22.682589904186600,1,Easy,15,36,74,2,High
31880,21,Female,Europe,Simulation,20.713391050466700,0,Medium,9,48,44,25,Medium
31881,31,Male,Other,Strategy,20.84559548806820,0,Medium,17,17,32,40,Medium
31882,15,Female,Asia,Action,5.6391642942919600,0,Medium,15,15,85,45,Medium
31883,28,Male,Asia,RPG,18.85746300944330,0,Easy,17,44,81,41,Medium
31884,40,Male,Asia,Sports,9.418167983594690,0,Easy,18,175,5,39,High
31885,41,Female,USA,Sports,21.669577803384300,0,Medium,2,122,19,19,Low
31886,30,Female,USA,RPG,11.568370541278400,0,Medium,18,174,61,47,High
31887,21,Male,USA,Strategy,19.188289769030900,1,Easy,11,177,92,11,High
31888,46,Male,USA,Sports,23.327799018605200,1,Easy,16,59,88,15,Medium
31889,39,Male,Asia,Action,22.353675230902400,0,Easy,3,54,37,41,Low
31890,45,Female,Europe,Action,5.981323339285890,1,Easy,0,159,30,23,Low
31891,30,Male,Asia,Action,13.313724176712500,0,Easy,1,144,37,2,Low
31892,28,Female,USA,RPG,7.876840986878750,0,Hard,6,93,91,32,Medium
31893,39,Male,USA,Strategy,11.722449199853900,1,Easy,7,83,94,35,Medium
31894,44,Male,Asia,Simulation,1.6679653904268200,0,Easy,17,129,82,40,High
31895,21,Female,Asia,RPG,10.342240932572700,0,Easy,5,167,34,5,Medium
31896,26,Male,Europe,Action,13.871312421850900,0,Easy,8,132,36,30,Medium
31897,17,Female,USA,Simulation,15.796629055736200,0,Easy,17,43,21,32,Medium
31898,41,Male,USA,RPG,12.835965300627900,0,Easy,19,24,29,29,Medium
31899,33,Female,USA,Strategy,0.3095565575353830,0,Medium,9,53,12,41,Medium
31900,21,Female,Asia,Strategy,9.76415466163791,0,Medium,16,121,76,48,High
31901,30,Female,USA,Strategy,13.538128019284000,0,Easy,6,39,94,31,Medium
31902,46,Male,Europe,RPG,22.35160565370350,0,Medium,17,53,81,40,Medium
31903,22,Male,Other,Strategy,22.43513653009710,0,Easy,8,58,93,21,Medium
31904,27,Male,Europe,Action,3.1298028471883500,0,Easy,12,74,41,24,Medium
31905,25,Female,Europe,RPG,14.030654571255700,0,Medium,4,125,23,35,Medium
31906,34,Male,Asia,Simulation,9.45466900845129,0,Easy,6,81,56,5,Medium
31907,32,Male,Europe,Sports,18.90449060134200,0,Easy,19,98,82,31,High
31908,20,Female,Europe,Sports,22.540346655032800,0,Medium,17,110,84,26,High
31909,34,Male,USA,Action,13.570651033636800,0,Easy,13,38,16,43,Medium
31910,46,Male,Europe,Action,16.145905326792900,0,Hard,11,56,36,17,Medium
31911,43,Female,USA,Simulation,23.470636596973300,0,Easy,9,59,72,16,Medium
31912,18,Female,Europe,RPG,14.68453758780680,0,Medium,10,53,86,43,Medium
31913,21,Male,USA,Action,18.28587996223,0,Easy,9,109,41,14,High
31914,34,Female,USA,Sports,10.958891579675900,0,Easy,14,113,76,40,High
31915,48,Male,USA,RPG,15.363285257830600,0,Easy,15,61,28,14,Medium
31916,21,Female,USA,Simulation,20.716386725866600,1,Medium,10,66,11,43,Medium
31917,47,Male,Europe,Action,20.668313830638100,0,Easy,16,43,78,2,Medium
31918,29,Male,Other,Sports,13.915427354688900,0,Easy,9,137,1,30,Low
31919,46,Female,Europe,Strategy,23.738117946817800,0,Easy,15,168,70,26,Medium
31920,36,Male,USA,Action,10.506359690371200,0,Easy,19,163,50,3,Medium
31921,43,Male,USA,Strategy,7.256237714370460,0,Hard,0,111,59,9,Low
31922,39,Male,USA,RPG,10.865148730796900,0,Easy,0,166,28,1,Low
31923,19,Female,USA,RPG,12.058695235588900,0,Easy,16,63,45,36,Medium
31924,28,Male,Other,Simulation,22.0137805728429,0,Easy,8,102,48,0,Medium
31925,49,Male,Europe,Action,1.4509386890286200,0,Easy,0,47,35,39,Low
31926,16,Male,USA,RPG,12.250165711034800,0,Easy,17,46,43,45,Medium
31927,39,Male,Asia,Action,3.578278752779820,0,Medium,12,132,94,32,High
31928,30,Female,USA,Sports,2.982523689748490,0,Medium,15,62,27,49,Medium
31929,30,Female,USA,Sports,21.42939226173570,0,Medium,8,91,23,46,Medium
31930,25,Female,Europe,Sports,11.6143841815568,0,Medium,7,148,56,26,Medium
31931,49,Male,Europe,Action,1.494390991240810,0,Hard,8,95,44,23,Medium
31932,37,Male,Asia,Simulation,11.036406223628800,0,Easy,15,99,23,5,High
31933,19,Male,Europe,Simulation,16.02480147923820,1,Easy,7,26,57,14,Low
31934,49,Female,USA,RPG,2.8327029010036600,0,Hard,17,159,91,36,High
31935,43,Male,Europe,Sports,9.467725174870100,0,Easy,12,131,52,27,High
31936,19,Male,Asia,Strategy,23.807933989313900,0,Hard,10,34,42,22,Medium
31937,17,Male,Europe,RPG,19.898781557902900,0,Easy,1,67,58,24,Low
31938,20,Female,USA,Simulation,10.850153995254100,1,Easy,17,158,52,41,High
31939,37,Male,USA,Action,16.909916391583200,0,Easy,18,124,61,8,High
31940,16,Male,Europe,Strategy,8.0099126908529,0,Medium,19,36,98,18,Medium
31941,32,Male,Europe,Strategy,20.852156909123800,0,Medium,2,159,78,39,Medium
31942,44,Female,USA,RPG,21.766656132108100,1,Easy,13,100,4,12,Low
31943,19,Male,Europe,Strategy,13.587499193996200,0,Easy,17,35,36,27,Medium
31944,25,Male,Europe,RPG,0.19023897609237400,0,Hard,12,75,86,44,Medium
31945,15,Male,Asia,Strategy,19.526975569921200,0,Hard,6,12,65,10,Low
31946,24,Male,USA,Action,12.713230738226700,1,Easy,9,36,21,15,Low
31947,40,Male,USA,Sports,2.3402757619150700,0,Easy,7,60,7,28,Medium
31948,47,Female,Asia,Strategy,1.4524456095754800,0,Easy,18,118,78,45,High
31949,41,Male,USA,Action,11.797081224970100,1,Hard,13,28,17,16,Medium
31950,26,Female,USA,Sports,16.20754052466150,0,Hard,13,16,37,7,Low
31951,16,Female,USA,Action,12.150496182069700,0,Easy,0,136,45,28,Low
31952,15,Male,Asia,Sports,6.661497927714940,1,Hard,0,60,86,10,Low
31953,15,Female,USA,Strategy,18.768262909026200,0,Hard,4,38,71,13,Low
31954,47,Female,USA,Sports,1.873683670034580,0,Hard,4,156,95,4,Medium
31955,36,Male,Europe,RPG,4.533994940045190,0,Easy,8,160,76,6,Medium
31956,26,Male,USA,Sports,18.205399006020500,0,Medium,14,119,46,2,High
31957,35,Male,Europe,Strategy,18.698375211490100,0,Hard,10,11,13,30,Low
31958,34,Female,Asia,RPG,12.103560448426600,0,Easy,16,172,11,23,High
31959,40,Female,USA,RPG,2.4656158935049600,0,Easy,16,116,72,28,High
31960,45,Female,USA,Sports,0.7031543761571360,0,Easy,16,166,72,16,High
31961,15,Male,Europe,Action,9.779060610903200,0,Easy,4,137,15,4,High
31962,28,Female,Europe,Action,8.157922109420490,1,Medium,7,23,10,0,Low
31963,40,Male,Asia,RPG,15.386213361107800,0,Medium,2,171,54,24,Medium
31964,21,Male,USA,Action,13.909150525510600,0,Easy,14,48,57,6,Medium
31965,26,Female,Europe,Sports,9.17782824512716,0,Easy,12,97,45,11,Medium
31966,38,Female,USA,Sports,17.502668921035300,0,Easy,14,137,10,37,High
31967,33,Male,Europe,RPG,8.730127452093190,1,Hard,19,108,25,17,High
31968,23,Male,Europe,RPG,3.8394975914138300,0,Easy,2,120,64,15,Low
31969,49,Male,Asia,Action,5.615327287372500,0,Medium,15,119,67,46,High
31970,18,Female,USA,Action,17.443704797205500,0,Medium,10,124,31,23,Low
31971,46,Female,USA,Strategy,17.862891553680100,0,Easy,2,93,43,30,Low
31972,20,Female,Europe,Simulation,16.89581945764320,1,Easy,12,151,4,28,High
31973,42,Male,Europe,Simulation,0.5251497476464660,0,Easy,5,128,32,19,Medium
31974,42,Male,USA,Action,20.39968627327870,1,Medium,9,17,42,32,Low
31975,43,Male,USA,RPG,9.758316762448120,0,Easy,11,45,68,18,Medium
31976,19,Male,Other,Strategy,21.022729168119200,0,Medium,19,135,9,32,High
31977,19,Female,USA,Action,8.934111172427760,0,Hard,0,65,27,10,Low
31978,42,Male,Europe,Strategy,23.54195121379290,0,Easy,16,78,28,4,Medium
31979,23,Male,USA,Simulation,13.33799898688090,0,Medium,15,77,32,41,Medium
31980,43,Female,Asia,Simulation,4.677473617490730,0,Medium,16,100,88,42,High
31981,28,Male,Other,Action,13.223977788983400,0,Medium,6,177,94,48,Medium
31982,48,Male,Other,Action,3.1551148462548000,0,Easy,15,147,67,5,High
31983,28,Male,USA,Strategy,1.2691921953130500,0,Hard,10,115,57,39,Medium
31984,32,Female,Other,Action,2.5035940602594000,0,Easy,7,74,51,4,Medium
31985,47,Male,Europe,Sports,6.957645868069890,0,Medium,12,172,75,43,High
31986,48,Male,USA,Action,8.716174270916200,0,Easy,6,112,64,28,Medium
31987,42,Female,Asia,Simulation,16.09482137614730,1,Medium,12,100,55,37,Medium
31988,37,Female,Asia,Simulation,6.3643700033125700,0,Easy,5,89,34,27,High
31989,31,Male,Europe,Strategy,22.728705719564400,0,Easy,16,174,38,13,High
31990,25,Male,Europe,Action,3.501368473825450,0,Easy,13,143,12,40,High
31991,46,Female,Other,Simulation,14.976866820501500,0,Easy,7,14,85,39,Low
31992,29,Male,Europe,Sports,4.5483803608515600,0,Hard,19,32,38,36,Medium
31993,18,Female,Asia,RPG,0.4133438818163540,0,Medium,1,159,14,48,Low
31994,44,Female,Asia,Action,15.642745395631500,0,Medium,6,90,81,47,Medium
31995,24,Male,USA,Sports,6.836039927209440,1,Hard,12,159,2,37,High
31996,37,Male,USA,Sports,2.335429692800700,0,Easy,3,67,59,47,Medium
31997,38,Male,USA,Strategy,18.013684343867600,0,Easy,15,92,33,35,High
31998,19,Male,USA,Strategy,14.222588116583900,0,Easy,16,150,72,3,High
31999,33,Male,Europe,Strategy,0.6181178375451900,0,Easy,16,162,19,42,High
32000,22,Male,USA,RPG,1.0126698076069600,1,Easy,6,132,4,34,Medium
32001,21,Female,USA,Simulation,0.6305383737411130,0,Hard,4,15,58,11,Low
32002,27,Female,USA,Strategy,2.274770009617510,0,Hard,3,175,67,43,Medium
32003,41,Male,Europe,Sports,19.41161649974010,0,Medium,5,165,89,14,Medium
32004,32,Female,USA,RPG,7.067894202113510,0,Medium,15,69,93,12,Medium
32005,38,Male,USA,Action,15.213296413717200,0,Hard,3,83,50,4,Low
32006,16,Male,USA,Simulation,0.38895097863207100,0,Easy,2,51,17,12,Low
32007,30,Male,USA,Sports,4.5127515132542500,0,Hard,5,117,50,30,Medium
32008,28,Female,Other,Strategy,19.040044083592400,1,Easy,15,179,24,29,High
32009,31,Female,Other,RPG,17.318083906146900,0,Easy,7,125,43,13,Medium
32010,20,Female,USA,RPG,10.66648562563260,1,Easy,1,115,24,47,Low
32011,49,Male,USA,Action,19.64486943403750,0,Hard,16,176,85,33,High
32012,31,Male,USA,Simulation,0.3209141361657770,0,Medium,16,118,99,44,High
32013,20,Male,USA,Action,8.233712080402700,0,Hard,10,139,21,17,Medium
32014,35,Male,Asia,Simulation,2.744297540557980,0,Easy,14,19,48,22,High
32015,49,Male,Asia,Action,21.24025137380610,0,Easy,13,68,11,46,Medium
32016,37,Male,USA,Sports,20.990140568443500,0,Easy,0,176,91,21,Low
32017,26,Male,Asia,Simulation,0.7759803575571040,0,Hard,14,168,83,1,High
32018,43,Male,Other,Sports,18.15114170371310,0,Medium,12,72,9,30,Medium
32019,41,Male,USA,Sports,7.905633923468260,0,Medium,10,53,19,6,Medium
32020,20,Female,Other,Strategy,8.186503164380260,0,Hard,4,26,77,21,Low
32021,35,Female,Asia,Simulation,15.973248658636600,1,Medium,0,108,44,46,Low
32022,21,Female,USA,RPG,9.563824200687630,0,Easy,17,140,1,19,High
32023,30,Male,Asia,Strategy,16.614318885901700,1,Medium,7,64,31,44,Medium
32024,19,Male,USA,Strategy,14.098149065721400,0,Hard,2,139,45,47,Medium
32025,29,Male,USA,Sports,19.871886038837300,0,Easy,13,96,68,49,High
32026,35,Male,Asia,Simulation,2.653338094286600,0,Easy,8,112,88,1,Medium
32027,18,Female,Asia,Sports,13.609641054298100,0,Medium,12,104,14,46,Medium
32028,19,Male,Europe,Action,2.84906325799712,0,Medium,4,110,31,23,Medium
32029,21,Female,USA,Action,4.0797248303319500,1,Medium,12,69,10,39,Medium
32030,49,Female,Europe,RPG,19.096726856388100,0,Hard,14,26,28,26,Medium
32031,29,Female,USA,Simulation,17.594608241572900,1,Easy,6,26,8,3,Low
32032,42,Female,Europe,Sports,3.696103558977300,0,Easy,0,172,59,17,Low
32033,16,Female,USA,Sports,10.329304936076100,0,Easy,2,48,5,18,Low
32034,19,Male,Europe,Sports,13.821455003161400,0,Easy,12,79,52,15,Medium
32035,21,Female,USA,Strategy,8.235895150521730,0,Hard,13,83,12,31,Medium
32036,36,Male,USA,Action,8.22568791848824,0,Easy,9,85,65,38,Medium
32037,45,Male,Asia,Simulation,8.532278922283000,0,Easy,17,162,42,46,High
32038,46,Male,Europe,RPG,16.247942853534500,0,Medium,0,64,94,13,Low
32039,22,Male,USA,Strategy,3.4858539713160800,0,Medium,18,81,77,46,High
32040,25,Male,Europe,RPG,11.286563185897300,0,Easy,10,150,46,49,Medium
32041,15,Female,USA,Sports,16.667583968969100,1,Easy,10,39,31,16,Medium
32042,33,Male,USA,Strategy,17.371036533142700,1,Easy,0,163,89,47,Low
32043,21,Male,USA,Sports,4.414996503671590,0,Medium,19,36,91,29,Low
32044,39,Male,USA,Sports,3.1285973251635100,0,Medium,16,174,37,40,High
32045,36,Female,Europe,Action,21.007855578568400,0,Medium,17,118,45,32,High
32046,41,Male,Asia,RPG,8.55566714892608,1,Medium,15,158,10,13,High
32047,29,Male,Other,Sports,7.44561043518894,1,Medium,13,35,6,16,Medium
32048,16,Male,USA,Simulation,18.199990832295300,1,Medium,11,145,83,5,High
32049,22,Male,Other,Sports,12.47028306245410,0,Hard,6,74,89,2,Medium
32050,20,Female,USA,RPG,14.272232758672600,0,Easy,13,170,68,11,High
32051,34,Female,Europe,RPG,12.843708170973400,1,Easy,9,24,61,5,Low
32052,41,Female,USA,Simulation,16.63774722939110,0,Easy,12,49,36,3,Medium
32053,37,Male,Europe,Simulation,2.25042009924898,0,Easy,13,24,57,19,Medium
32054,31,Male,Europe,Action,11.973088709753000,1,Easy,0,77,73,11,Low
32055,27,Female,Europe,RPG,8.737632746616010,0,Medium,10,83,87,35,Medium
32056,18,Male,Europe,Action,6.00996629840113,0,Easy,5,10,24,32,Low
32057,34,Male,Other,Simulation,1.3073430126072400,0,Easy,16,127,88,39,High
32058,39,Female,Asia,Simulation,20.30013484469490,0,Hard,9,58,75,37,Medium
32059,36,Male,Other,Strategy,10.037578527750900,0,Medium,19,60,1,0,Medium
32060,31,Male,Europe,Sports,22.815478139846400,0,Medium,0,146,92,4,Low
32061,25,Male,USA,Action,8.568388255049020,1,Easy,9,158,14,43,High
32062,39,Male,Europe,Strategy,18.674984947246300,1,Easy,4,76,20,47,Medium
32063,19,Female,Europe,Strategy,8.533765271141940,1,Easy,3,158,58,43,Medium
32064,35,Male,Europe,Strategy,20.056777891634700,0,Easy,9,148,84,1,Medium
32065,40,Male,Europe,Simulation,17.870292217872000,0,Easy,10,37,24,45,Medium
32066,30,Female,Asia,Strategy,0.95327852119203,0,Medium,17,134,8,20,High
32067,35,Female,Asia,Sports,12.455039924577000,0,Hard,17,16,48,29,Medium
32068,46,Female,Europe,Strategy,3.695709014082390,0,Easy,9,105,38,18,Medium
32069,18,Female,Europe,RPG,19.158195496223000,0,Medium,9,170,53,13,High
32070,22,Male,USA,Strategy,21.88780012400310,0,Easy,18,53,55,45,Medium
32071,23,Female,Europe,Simulation,7.0052149150305800,0,Medium,11,167,98,7,High
32072,31,Female,USA,Simulation,12.43968311820190,0,Medium,11,84,11,44,Medium
32073,27,Female,Europe,RPG,16.23066104426250,0,Hard,5,99,45,33,High
32074,23,Male,USA,RPG,20.88473137044490,1,Easy,1,73,80,14,Low
32075,20,Male,Other,RPG,10.637832338778400,0,Hard,1,100,72,33,Low
32076,41,Male,Europe,Simulation,22.110088863421400,0,Easy,15,150,74,37,Low
32077,38,Female,USA,Sports,20.217047392605600,0,Medium,7,124,51,39,Medium
32078,23,Male,USA,Strategy,18.71383087937120,0,Easy,18,116,39,11,High
32079,25,Female,Europe,RPG,3.4671042565788100,0,Hard,11,114,24,4,High
32080,49,Male,Europe,Strategy,13.138265860364600,0,Hard,12,158,21,3,High
32081,43,Male,Asia,Strategy,16.95436915031220,0,Medium,6,166,5,4,Medium
32082,22,Female,Asia,Action,0.26122870193138400,1,Hard,5,161,90,49,Medium
32083,31,Female,USA,Strategy,17.412248266279400,0,Easy,10,43,55,46,Medium
32084,21,Male,USA,Action,10.589671729095800,1,Medium,19,77,36,5,High
32085,26,Female,USA,Simulation,20.075324650435300,1,Hard,7,161,17,42,Medium
32086,29,Female,USA,Strategy,15.321779981675600,1,Easy,14,140,86,18,High
32087,43,Male,USA,Sports,1.0660472513622700,0,Medium,1,69,6,18,Low
32088,38,Female,Europe,Strategy,7.986114997903540,0,Easy,3,101,62,8,Low
32089,28,Male,Europe,Sports,0.7478047257663720,1,Medium,1,89,78,24,Low
32090,25,Female,Asia,Simulation,0.18925361885240400,0,Hard,8,104,58,28,Medium
32091,49,Male,USA,RPG,23.517300127888300,0,Easy,9,22,88,34,Medium
32092,31,Male,Europe,Simulation,6.296697874683220,0,Easy,14,149,88,40,High
32093,41,Male,Asia,Simulation,3.802339262332950,0,Easy,10,68,43,45,Medium
32094,17,Male,USA,RPG,20.94119136893300,0,Hard,10,45,88,33,Medium
32095,16,Male,Asia,Sports,7.414514232613370,0,Medium,18,87,92,24,High
32096,18,Male,USA,RPG,7.0596618859248900,0,Hard,5,143,17,0,High
32097,32,Male,Asia,Action,21.239237713657800,0,Easy,1,18,42,21,Low
32098,34,Male,Europe,Action,13.83745594854890,1,Hard,14,10,63,0,Low
32099,35,Male,Europe,Simulation,5.0211815832975400,1,Easy,3,12,69,22,Low
32100,28,Male,USA,Simulation,6.958150588682590,0,Medium,8,70,65,24,Medium
32101,22,Male,Other,Strategy,2.32043501205788,1,Medium,4,125,37,16,Medium
32102,16,Male,Europe,Simulation,15.80149286394070,0,Easy,12,89,93,16,Medium
32103,40,Male,USA,Strategy,4.193182687894640,0,Easy,3,168,92,1,Medium
32104,33,Female,Asia,RPG,10.357898190447200,0,Easy,11,25,89,49,Medium
32105,42,Male,Asia,RPG,15.706268527930800,0,Easy,19,68,46,41,Medium
32106,43,Male,Other,Action,10.697762910659200,1,Easy,10,20,56,34,Low
32107,19,Male,Europe,Action,10.89217041935260,1,Easy,11,143,2,18,High
32108,42,Male,Europe,Action,21.794237353935200,0,Hard,4,160,91,21,High
32109,40,Male,Europe,Simulation,19.33696570083390,1,Easy,7,16,88,7,Low
32110,19,Female,USA,Strategy,8.942349304264700,0,Medium,6,134,87,8,Medium
32111,29,Male,USA,RPG,14.418636053462300,0,Hard,17,19,69,38,Medium
32112,23,Male,Europe,RPG,10.169455138869500,0,Easy,16,138,37,14,High
32113,46,Male,Asia,Sports,15.31385519609160,0,Hard,9,169,8,36,Medium
32114,40,Male,Asia,RPG,21.790106807014600,1,Medium,9,167,71,27,High
32115,29,Male,USA,Action,13.589054453502800,0,Easy,2,131,53,34,Medium
32116,18,Male,USA,Simulation,3.381873618597600,1,Easy,2,15,76,33,Low
32117,34,Female,USA,Simulation,20.167215444476900,0,Medium,3,30,48,20,Low
32118,41,Female,Europe,Sports,17.56471138914220,1,Easy,14,20,67,2,Low
32119,35,Female,USA,RPG,4.2568021537274800,0,Easy,12,88,31,48,Medium
32120,36,Male,Europe,Simulation,15.011296062677300,0,Easy,1,12,93,19,Low
32121,21,Male,Asia,Sports,21.87199161807690,0,Medium,10,119,57,45,Medium
32122,45,Male,Asia,Sports,21.583028161941500,0,Easy,15,162,68,27,High
32123,31,Female,Asia,Strategy,23.638506981020000,1,Hard,2,61,8,41,Low
32124,21,Male,USA,Strategy,16.397400701253000,0,Easy,12,41,92,13,Medium
32125,33,Male,USA,Sports,23.398484111965700,0,Hard,17,48,44,31,Medium
32126,42,Male,USA,RPG,2.261818314992100,0,Medium,10,140,84,3,Medium
32127,24,Male,Europe,RPG,5.157533430693290,0,Easy,4,169,92,13,Medium
32128,41,Female,Europe,Simulation,12.598167947463700,0,Easy,19,27,91,10,Medium
32129,27,Male,USA,Simulation,8.952948520617210,0,Medium,8,152,62,20,Medium
32130,16,Male,USA,Action,1.4592710225022900,0,Easy,18,83,62,22,Low
32131,36,Female,USA,Action,3.0296928135910900,0,Medium,7,40,60,32,Medium
32132,34,Female,USA,Action,7.714013256124800,0,Easy,7,173,48,24,Medium
32133,19,Female,Europe,RPG,19.6583731779787,0,Medium,9,164,2,39,Low
32134,20,Male,USA,RPG,21.621303677591100,0,Easy,19,21,91,16,Medium
32135,49,Male,Asia,Sports,21.350156126237800,0,Easy,7,55,66,23,Low
32136,15,Male,Europe,Sports,6.679154103678040,0,Easy,12,164,56,39,Low
32137,49,Male,Europe,Simulation,18.015808646005200,0,Medium,0,107,87,7,Low
32138,17,Female,Europe,Simulation,7.584219591784560,0,Medium,18,131,5,5,High
32139,21,Female,Europe,Action,14.922466016014100,0,Medium,18,92,71,3,High
32140,43,Male,Europe,Sports,20.122428561239800,0,Easy,0,30,5,32,Low
32141,29,Male,USA,Sports,5.572895532729400,0,Medium,19,173,93,25,High
32142,25,Female,USA,Action,10.373006747161300,0,Medium,14,24,58,49,Medium
32143,32,Male,Asia,Strategy,11.65135690960860,1,Medium,17,178,10,31,High
32144,18,Male,USA,RPG,9.023535825101810,0,Easy,18,155,25,21,High
32145,38,Female,USA,Simulation,20.5815425352776,0,Easy,1,105,37,47,Low
32146,25,Male,Europe,Simulation,1.963871981943440,0,Medium,8,69,45,18,Medium
32147,20,Female,Europe,RPG,22.985241106084800,0,Easy,6,132,23,40,Medium
32148,32,Female,Europe,RPG,21.98570367665690,0,Easy,13,19,14,47,High
32149,29,Female,Other,Action,8.784888161432320,0,Easy,13,46,1,18,Medium
32150,17,Male,USA,Sports,20.037318559048600,0,Hard,7,111,28,4,Medium
32151,31,Female,Europe,Sports,2.404395739638310,1,Medium,2,149,95,14,Medium
32152,47,Male,USA,RPG,21.849927730995100,0,Hard,6,111,23,4,Medium
32153,48,Male,Europe,Sports,17.894208404857900,0,Hard,4,57,12,2,Low
32154,44,Male,USA,RPG,15.548642225882300,0,Easy,3,23,90,21,Low
32155,33,Male,Asia,RPG,10.598705594623900,0,Easy,0,68,53,26,Low
32156,23,Female,USA,Sports,0.011029395561899400,0,Medium,8,149,2,8,Medium
32157,45,Female,Europe,RPG,17.790262854062000,0,Easy,14,159,59,45,Low
32158,41,Male,Europe,Sports,18.23530407789970,0,Hard,4,162,73,47,Medium
32159,39,Male,Europe,Action,14.626597194976200,0,Medium,8,173,82,19,High
32160,21,Male,USA,RPG,7.183555202759720,1,Easy,14,122,93,42,High
32161,21,Male,USA,Simulation,2.368760197497680,1,Medium,0,92,76,29,Low
32162,34,Male,Europe,Action,0.9659461363841770,0,Easy,5,168,67,45,Medium
32163,33,Female,Europe,Strategy,3.091214424974760,0,Medium,7,13,27,8,Low
32164,16,Female,USA,Strategy,3.5891539362413400,0,Medium,1,40,11,12,Low
32165,48,Male,Europe,RPG,6.592052761363700,0,Easy,11,142,72,27,High
32166,31,Male,Europe,RPG,18.292420791627600,0,Medium,1,109,10,44,Low
32167,38,Female,Europe,Simulation,7.47985814885344,0,Medium,11,175,77,42,High
32168,23,Male,USA,Action,23.973030173536400,0,Easy,0,162,49,9,Low
32169,15,Female,Europe,Action,4.431450099347620,0,Easy,10,76,19,6,Medium
32170,42,Female,Asia,RPG,20.47502100011750,0,Easy,15,58,78,13,Medium
32171,29,Male,USA,Action,5.460966856073340,0,Easy,5,36,35,46,Medium
32172,35,Male,Europe,Simulation,7.733468727478130,0,Easy,17,16,99,3,Low
32173,29,Male,USA,Simulation,5.896252344865290,1,Easy,2,37,47,48,Low
32174,37,Male,USA,RPG,14.733729741344000,1,Easy,11,28,30,37,Medium
32175,16,Female,USA,Strategy,18.023432433084700,1,Easy,4,91,42,39,Medium
32176,23,Male,Asia,Simulation,0.8853969354824050,0,Hard,2,44,97,46,Medium
32177,16,Male,USA,Sports,10.654974141213700,1,Easy,15,116,38,44,High
32178,16,Female,USA,RPG,15.982322016497300,0,Medium,8,22,20,2,Low
32179,32,Male,Asia,Sports,3.458118023903730,0,Medium,18,64,57,34,Medium
32180,31,Female,Asia,RPG,14.734492097638900,0,Easy,2,120,10,15,Low
32181,22,Female,Europe,Simulation,8.450357475678410,0,Medium,19,79,83,8,High
32182,48,Male,USA,RPG,0.7870319105710680,0,Easy,1,58,94,20,High
32183,48,Male,Asia,Simulation,23.25475085803100,0,Easy,3,57,80,18,Low
32184,19,Female,Europe,Strategy,19.482265169337100,1,Medium,16,45,30,48,Medium
